FECHA,AÑO,PERIODO,EMPRESA,DEPARTAMENTO,ESTRATO,TARIFA
Sep-22,2022,9,CEO,Cauca,2,453.3
Oct-22,2022,10,CEO,Cauca,2,448.6038
Nov-22,2022,11,CEO,Cauca,2,451.823
Dic-22,2022,12,CEO,Cauca,2,455.2983
* Pesos corrientes,,,CEO,Cauca,2,0.007691728840718609
Ene-22,2022,1,CEO,Cauca,3,650.5062
Feb-22,2022,2,CEO,Cauca,3,681.0178
Mar-22,2022,3,CEO,Cauca,3,713.4016
Abr-22,2022,4,CEO,Cauca,3,707.5637
May-22,2022,5,CEO,Cauca,3,708.5469
Jun-22,2022,6,CEO,Cauca,3,720.3572
Jul-22,2022,7,CEO,Cauca,3,733.7084
Ago-22,2022,8,CEO,Cauca,3,762.8226
Sep-22,2022,9,CEO,Cauca,3,739.59
Oct-22,2022,10,CEO,Cauca,3,731.918
Nov-22,2022,11,CEO,Cauca,3,737.9214
Dic-22,2022,12,CEO,Cauca,3,730.4393
* Pesos corrientes,,,CEO,Cauca,3,-0.010139426773637336
Ene-22,2022,1,CEO,Cauca,4,765.3014
Feb-22,2022,2,CEO,Cauca,4,801.1974
Mar-22,2022,3,CEO,Cauca,4,839.296
Abr-22,2022,4,CEO,Cauca,4,832.4279
May-22,2022,5,CEO,Cauca,4,833.5846
Jun-22,2022,6,CEO,Cauca,4,847.4791
Jul-22,2022,7,CEO,Cauca,4,863.1863
Ago-22,2022,8,CEO,Cauca,4,897.4384
Sep-22,2022,9,CEO,Cauca,4,870.11
Oct-22,2022,10,CEO,Cauca,4,861.08
Nov-22,2022,11,CEO,Cauca,4,868.1428
Dic-22,2022,12,CEO,Cauca,4,859.3404
* Pesos corrientes,,,CEO,Cauca,4,-0.010139345738972806
Ene-22,2022,1,CEO,Cauca,"5 y 6, Ind y Com",918.3616799999999
Feb-22,2022,2,CEO,Cauca,"5 y 6, Ind y Com",961.43688
Mar-22,2022,3,CEO,Cauca,"5 y 6, Ind y Com",1007.1552
Abr-22,2022,4,CEO,Cauca,"5 y 6, Ind y Com",998.9134799999999
May-22,2022,5,CEO,Cauca,"5 y 6, Ind y Com",1000.30152
Jun-22,2022,6,CEO,Cauca,"5 y 6, Ind y Com",1016.97492
Jul-22,2022,7,CEO,Cauca,"5 y 6, Ind y Com",1035.8235599999998
Ago-22,2022,8,CEO,Cauca,"5 y 6, Ind y Com",1076.9261
Sep-22,2022,9,CEO,Cauca,"5 y 6, Ind y Com",1044.13
Oct-22,2022,10,CEO,Cauca,"5 y 6, Ind y Com",1033.296
Nov-22,2022,11,CEO,Cauca,"5 y 6, Ind y Com",1041.7714
Dic-22,2022,12,CEO,Cauca,"5 y 6, Ind y Com",1031.20848
* Pesos corrientes,,,CEO,Cauca,"5 y 6, Ind y Com",-0.010139383745800735
Ene-22,2022,1,CETSA,Chocó,1,259.37
Feb-22,2022,2,CETSA,Chocó,1,270.73
Mar-22,2022,3,CETSA,Chocó,1,275.87
Abr-22,2022,4,CETSA,Chocó,1,285.8
May-22,2022,5,CETSA,Chocó,1,289.23
Jun-22,2022,6,CETSA,Chocó,1,291.54
Jul-22,2022,7,CETSA,Chocó,1,297.38
Ago-22,2022,8,CETSA,Chocó,1,307.78
Sep-22**,2022,9,CETSA,Chocó,1,310.93
Oct-22,2022,10,CETSA,Chocó,1,300.06
Nov-22,2022,11,CETSA,Chocó,1,298.09
Dic-22,2022,12,CETSA,Chocó,1,301.27
* Pesos corrientes,,,CETSA,Chocó,1,0.010667919084840173
Ene-22,2022,1,CETSA,Chocó,2,324.22
Feb-22,2022,2,CETSA,Chocó,2,338.41
Mar-22,2022,3,CETSA,Chocó,2,344.84
Abr-22,2022,4,CETSA,Chocó,2,357.26
May-22,2022,5,CETSA,Chocó,2,361.55
Jun-22,2022,6,CETSA,Chocó,2,364.44
Jul-22,2022,7,CETSA,Chocó,2,371.72
Ago-22,2022,8,CETSA,Chocó,2,384.73
Sep-22**,2022,9,CETSA,Chocó,2,388.66
Oct-22,2022,10,CETSA,Chocó,2,375.07
Nov-22,2022,11,CETSA,Chocó,2,372.6
Dic-22,2022,12,CETSA,Chocó,2,376.59
* Pesos corrientes,,,CETSA,Chocó,2,0.010708534621577972
Ene-22,2022,1,CETSA,Chocó,3,551.17
Feb-22,2022,2,CETSA,Chocó,3,575.3
Mar-22,2022,3,CETSA,Chocó,3,586.23
Abr-22,2022,4,CETSA,Chocó,3,607.33
May-22,2022,5,CETSA,Chocó,3,614.62
Jun-22,2022,6,CETSA,Chocó,3,619.53
Jul-22,2022,7,CETSA,Chocó,3,631.92
Ago-22,2022,8,CETSA,Chocó,3,654.04
Sep-22**,2022,9,CETSA,Chocó,3,660.71
Oct-22,2022,10,CETSA,Chocó,3,637.61
Nov-22,2022,11,CETSA,Chocó,3,633.42
Dic-22,2022,12,CETSA,Chocó,3,640.19
* Pesos corrientes,,,CETSA,Chocó,3,0.010688011114268725
Ene-22,2022,1,CETSA,Chocó,4,648.43
Feb-22,2022,2,CETSA,Chocó,4,676.82
Mar-22,2022,3,CETSA,Chocó,4,689.68
Abr-22,2022,4,CETSA,Chocó,4,714.51
May-22,2022,5,CETSA,Chocó,4,723.08
Jun-22,2022,6,CETSA,Chocó,4,728.86
Jul-22,2022,7,CETSA,Chocó,4,743.44
Ago-22,2022,8,CETSA,Chocó,4,769.46
Sep-22**,2022,9,CETSA,Chocó,4,777.31
Oct-22,2022,10,CETSA,Chocó,4,750.16
Nov-22,2022,11,CETSA,Chocó,4,745.2
Dic-22,2022,12,CETSA,Chocó,4,753.17
* Pesos corrientes,,,CETSA,Chocó,4,0.010695115405260216
Ene-22,2022,1,CETSA,Chocó,"5 y 6, Ind y Com",778.12
Feb-22,2022,2,CETSA,Chocó,"5 y 6, Ind y Com",812.18
Mar-22,2022,3,CETSA,Chocó,"5 y 6, Ind y Com",827.62
Abr-22,2022,4,CETSA,Chocó,"5 y 6, Ind y Com",857.41
May-22,2022,5,CETSA,Chocó,"5 y 6, Ind y Com",867.7
Jun-22,2022,6,CETSA,Chocó,"5 y 6, Ind y Com",874.63
Jul-22,2022,7,CETSA,Chocó,"5 y 6, Ind y Com",892.13
Ago-22,2022,8,CETSA,Chocó,"5 y 6, Ind y Com",923.35
Sep-22**,2022,9,CETSA,Chocó,"5 y 6, Ind y Com",932.77
Oct-22,2022,10,CETSA,Chocó,"5 y 6, Ind y Com",900.16
Nov-22,2022,11,CETSA,Chocó,"5 y 6, Ind y Com",894.24
Dic-22,2022,12,CETSA,Chocó,"5 y 6, Ind y Com",903.804
* Pesos corrientes,,,CETSA,Chocó,"5 y 6, Ind y Com",0.010695115405260292
Ene-22,2022,1,ENEL COLOMBIA,Bogotá/Cundinamarca,1,253.0111
Feb-22,2022,2,ENEL COLOMBIA,Bogotá/Cundinamarca,1,256.8063
Mar-22,2022,3,ENEL COLOMBIA,Bogotá/Cundinamarca,1,261.4288
Abr-22,2022,4,ENEL COLOMBIA,Bogotá/Cundinamarca,1,266.1345
May-22,2022,5,ENEL COLOMBIA,Bogotá/Cundinamarca,1,270.925
Jun-22,2022,6,ENEL COLOMBIA,Bogotá/Cundinamarca,1,276.3434
Jul-22,2022,7,ENEL COLOMBIA,Bogotá/Cundinamarca,1,281.8703
Agos-22,2022,8,ENEL COLOMBIA,Bogotá/Cundinamarca,1,287.5077
Sep-22,2022,9,ENEL COLOMBIA,Bogotá/Cundinamarca,1,290.44
Oct-22,2022,10,ENEL COLOMBIA,Bogotá/Cundinamarca,1,290.448
Nov-22,2022,11,ENEL COLOMBIA,Bogotá/Cundinamarca,1,290.448
Dic-22,2022,12,ENEL COLOMBIA,Bogotá/Cundinamarca,1,292.682
* Pesos corrientes,,,ENEL COLOMBIA,Bogotá/Cundinamarca,1,0.007691566132319856
Ene-22,2022,1,ENEL COLOMBIA,Bogotá/Cundinamarca,2,316.2639
Feb-22,2022,2,ENEL COLOMBIA,Bogotá/Cundinamarca,2,321.0079
Mar-22,2022,3,ENEL COLOMBIA,Bogotá/Cundinamarca,2,326.786
Abr-22,2022,4,ENEL COLOMBIA,Bogotá/Cundinamarca,2,332.6682
May-22,2022,5,ENEL COLOMBIA,Bogotá/Cundinamarca,2,338.6562
Jun-22,2022,6,ENEL COLOMBIA,Bogotá/Cundinamarca,2,345.4293
Jul-22,2022,7,ENEL COLOMBIA,Bogotá/Cundinamarca,2,352.3379
Agos-22,2022,8,ENEL COLOMBIA,Bogotá/Cundinamarca,2,359.3847
Sep-22,2022,9,ENEL COLOMBIA,Bogotá/Cundinamarca,2,363.06
Oct-22,2022,10,ENEL COLOMBIA,Bogotá/Cundinamarca,2,363.0601
Nov-22,2022,11,ENEL COLOMBIA,Bogotá/Cundinamarca,2,363.0601
Dic-22,2022,12,ENEL COLOMBIA,Bogotá/Cundinamarca,2,365.8526
* Pesos corrientes,,,ENEL COLOMBIA,Bogotá/Cundinamarca,2,0.0076915640137817905
Ene-22,2022,1,ENEL COLOMBIA,Bogotá/Cundinamarca,3,537.6486
Feb-22,2022,2,ENEL COLOMBIA,Bogotá/Cundinamarca,3,545.7133
Mar-22,2022,3,ENEL COLOMBIA,Bogotá/Cundinamarca,3,555.5362
Abr-22,2022,4,ENEL COLOMBIA,Bogotá/Cundinamarca,3,565.5359
May-22,2022,5,ENEL COLOMBIA,Bogotá/Cundinamarca,3,575.7155
Jun-22,2022,6,ENEL COLOMBIA,Bogotá/Cundinamarca,3,587.2298
Jul-22,2022,7,ENEL COLOMBIA,Bogotá/Cundinamarca,3,598.9744
Agos-22,2022,8,ENEL COLOMBIA,Bogotá/Cundinamarca,3,610.9539
Sep-22,2022,9,ENEL COLOMBIA,Bogotá/Cundinamarca,3,614.61
Oct-22,2022,10,ENEL COLOMBIA,Bogotá/Cundinamarca,3,614.6196
Nov-22,2022,11,ENEL COLOMBIA,Bogotá/Cundinamarca,3,614.6196
Dic-22,2022,12,ENEL COLOMBIA,Bogotá/Cundinamarca,3,621.3804
* Pesos corrientes,,,ENEL COLOMBIA,Bogotá/Cundinamarca,3,0.01099997461844695
Ene-22,2022,1,ENEL COLOMBIA,Bogotá/Cundinamarca,4,632.5278
Feb-22,2022,2,ENEL COLOMBIA,Bogotá/Cundinamarca,4,642.0157
Mar-22,2022,3,ENEL COLOMBIA,Bogotá/Cundinamarca,4,653.572
Abr-22,2022,4,ENEL COLOMBIA,Bogotá/Cundinamarca,4,665.3363
May-22,2022,5,ENEL COLOMBIA,Bogotá/Cundinamarca,4,677.3124
Jun-22,2022,6,ENEL COLOMBIA,Bogotá/Cundinamarca,4,690.8586
Jul-22,2022,7,ENEL COLOMBIA,Bogotá/Cundinamarca,4,704.6758
Agos-22,2022,8,ENEL COLOMBIA,Bogotá/Cundinamarca,4,718.7693
Sep-22,2022,9,ENEL COLOMBIA,Bogotá/Cundinamarca,4,723.08
Oct-22,2022,10,ENEL COLOMBIA,Bogotá/Cundinamarca,4,723.0819
Nov-22,2022,11,ENEL COLOMBIA,Bogotá/Cundinamarca,4,723.0819
Dic-22,2022,12,ENEL COLOMBIA,Bogotá/Cundinamarca,4,731.0358
* Pesos corrientes,,,ENEL COLOMBIA,Bogotá/Cundinamarca,4,0.010999998755327683
Ene-22,2022,1,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",759.0334
Feb-22,2022,2,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",770.4188
Mar-22,2022,3,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",784.2864
Abr-22,2022,4,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",798.4036
May-22,2022,5,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",812.7749
Jun-22,2022,6,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",829.0303
Jul-22,2022,7,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",845.611
Agos-22,2022,8,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",862.5232
Sep-22,2022,9,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",867.6983
Oct-22,2022,10,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",867.6983
Nov-22,2022,11,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",867.6983
Dic-22,2022,12,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",877.243
* Pesos corrientes,,,ENEL COLOMBIA,Bogotá/Cundinamarca,"5 y 6, Ind y Com",0.011000021551269645
Ene-22,2022,1,DISPAC,Chocó,1,283.59
Feb-22,2022,2,DISPAC,Chocó,1,286.42
Mar-22,2022,3,DISPAC,Chocó,1,289.28
Abr-22,2022,4,DISPAC,Chocó,1,292.17
May-22,2022,5,DISPAC,Chocó,1,295.82
Jun-22,2022,6,DISPAC,Chocó,1,303.75
Jul-22,2022,7,DISPAC,Chocó,1,312.86
Ago-22,2022,8,DISPAC,Chocó,1,314.74
Sep-22,2022,9,DISPAC,Chocó,1,316.62
Oct-22,2022,10,DISPAC,Chocó,1,310.46
Nov-22,2022,11,DISPAC,Chocó,1,310.46
Dic-22,2022,12,DISPAC,Chocó,1,312.84
* Pesos corrientes,,,DISPAC,Chocó,1,0.007666043934806402
Ene-22,2022,1,DISPAC,Chocó,2,355.89
Feb-22,2022,2,DISPAC,Chocó,2,357.45
Mar-22,2022,3,DISPAC,Chocó,2,363.04
Abr-22,2022,4,DISPAC,Chocó,2,366.67
May-22,2022,5,DISPAC,Chocó,2,371.24
Jun-22,2022,6,DISPAC,Chocó,2,379.69
Jul-22,2022,7,DISPAC,Chocó,2,391.08
Ago-22,2022,8,DISPAC,Chocó,2,393.42
Sep-22,2022,9,DISPAC,Chocó,2,395.78
Oct-22,2022,10,DISPAC,Chocó,2,388.07
Nov-22,2022,11,DISPAC,Chocó,2,388.07
Dic-22,2022,12,DISPAC,Chocó,2,391.06
* Pesos corrientes,,,DISPAC,Chocó,2,0.00770479552658028
Ene-22,2022,1,DISPAC,Chocó,3,546.59
Feb-22,2022,2,DISPAC,Chocó,3,552.06
Mar-22,2022,3,DISPAC,Chocó,3,557.57
Abr-22,2022,4,DISPAC,Chocó,3,585.45
May-22,2022,5,DISPAC,Chocó,3,614.73
Jun-22,2022,6,DISPAC,Chocó,3,645.46
Jul-22,2022,7,DISPAC,Chocó,3,664.83
Ago-22,2022,8,DISPAC,Chocó,3,668.81
Sep-22,2022,9,DISPAC,Chocó,3,672.83
Oct-22,2022,10,DISPAC,Chocó,3,659.72
Nov-22,2022,11,DISPAC,Chocó,3,659.72
Dic-22,2022,12,DISPAC,Chocó,3,664.79
* Pesos corrientes,,,DISPAC,Chocó,3,0.007685078518159122
Ene-22,2022,1,DISPAC,Chocó,4,643.05
Feb-22,2022,2,DISPAC,Chocó,4,649.48
Mar-22,2022,3,DISPAC,Chocó,4,655.97
Abr-22,2022,4,DISPAC,Chocó,4,688.77
May-22,2022,5,DISPAC,Chocó,4,723.21
Jun-22,2022,6,DISPAC,Chocó,4,759.37
Jul-22,2022,7,DISPAC,Chocó,4,782.15
Ago-22,2022,8,DISPAC,Chocó,4,786.84
Sep-22,2022,9,DISPAC,Chocó,4,791.56
Oct-22,2022,10,DISPAC,Chocó,4,776.14
Nov-22,2022,11,DISPAC,Chocó,4,776.14
Dic-22,2022,12,DISPAC,Chocó,4,782.11
* Pesos corrientes,,,DISPAC,Chocó,4,0.007691911253124472
Ene-22,2022,1,DISPAC,Chocó,"5 y 6, Ind y Com",771.66
Feb-22,2022,2,DISPAC,Chocó,"5 y 6, Ind y Com",779.376
Mar-22,2022,3,DISPAC,Chocó,"5 y 6, Ind y Com",787.164
Abr-22,2022,4,DISPAC,Chocó,"5 y 6, Ind y Com",826.524
May-22,2022,5,DISPAC,Chocó,"5 y 6, Ind y Com",867.852
Jun-22,2022,6,DISPAC,Chocó,"5 y 6, Ind y Com",911.244
Jul-22,2022,7,DISPAC,Chocó,"5 y 6, Ind y Com",938.58
Ago-22,2022,8,DISPAC,Chocó,"5 y 6, Ind y Com",944.208
Sep-22,2022,9,DISPAC,Chocó,"5 y 6, Ind y Com",949.8719999999998
Oct-22,2022,10,DISPAC,Chocó,"5 y 6, Ind y Com",931.3679999999999
Nov-22,2022,11,DISPAC,Chocó,"5 y 6, Ind y Com",931.37
Dic-22,2022,12,DISPAC,Chocó,"5 y 6, Ind y Com",938.5319999999999
* Pesos corrientes,,,DISPAC,Chocó,"5 y 6, Ind y Com",0.007689747361413746
Ene-22,2022,1,EBSA,Boyacá,1,270.7935
Feb-22,2022,2,EBSA,Boyacá,1,275.3157
Mar-22,2022,3,EBSA,Boyacá,1,280.7679
Abr-22,2022,4,EBSA,Boyacá,1,286.3832
May-22,2022,5,EBSA,Boyacá,1,292.11
Jun-22,2022,6,EBSA,Boyacá,1,297.9531
Jul-22,2022,7,EBSA,Boyacá,1,303.9122
Ago-22,2022,8,EBSA,Boyacá,1,309.9904
Sep-22,2022,9,EBSA,Boyacá,1,311.85
Oct-22,2022,10,EBSA,Boyacá,1,307.5036
Nov-22,2022,11,EBSA,Boyacá,1,303.5018
Dic-22,2022,12,EBSA,Boyacá,1,306.7493
* Pesos corrientes,,,EBSA,Boyacá,1,0.010700101284407546
Ene-22,2022,1,EBSA,Boyacá,2,338.492
Feb-22,2022,2,EBSA,Boyacá,2,344.1448
Mar-22,2022,3,EBSA,Boyacá,2,350.9599
Abr-22,2022,4,EBSA,Boyacá,2,357.9791
May-22,2022,5,EBSA,Boyacá,2,365.1387
Jun-22,2022,6,EBSA,Boyacá,2,372.4414
Jul-22,2022,7,EBSA,Boyacá,2,379.8903
Ago-22,2022,8,EBSA,Boyacá,2,387.4881
Sep-22,2022,9,EBSA,Boyacá,2,389.81
Oct-22,2022,10,EBSA,Boyacá,2,384.3796
Nov-22,2022,11,EBSA,Boyacá,2,379.3773
Dic-22,2022,12,EBSA,Boyacá,2,383.4367
* Pesos corrientes,,,EBSA,Boyacá,2,0.010700165771647336
Ene-22,2022,1,EBSA,Boyacá,3,573.4638
Feb-22,2022,2,EBSA,Boyacá,3,584.9331
Mar-22,2022,3,EBSA,Boyacá,3,596.6317
Abr-22,2022,4,EBSA,Boyacá,3,608.5644
May-22,2022,5,EBSA,Boyacá,3,620.73
Jun-22,2022,6,EBSA,Boyacá,3,633.1504
Jul-22,2022,7,EBSA,Boyacá,3,645.8134
Ago-22,2022,8,EBSA,Boyacá,3,658.7297
Sep-22,2022,9,EBSA,Boyacá,3,662.68
Oct-22,2022,10,EBSA,Boyacá,3,653.4452
Nov-22,2022,11,EBSA,Boyacá,3,644.9414
Dic-22,2022,12,EBSA,Boyacá,3,651.8423
* Pesos corrientes,,,EBSA,Boyacá,3,0.010700041895279134
Ene-22,2022,1,EBSA,Boyacá,4,674.6633
Feb-22,2022,2,EBSA,Boyacá,4,688.1566
Mar-22,2022,3,EBSA,Boyacá,4,701.9197
Abr-22,2022,4,EBSA,Boyacá,4,715.9581
May-22,2022,5,EBSA,Boyacá,4,730.277
Jun-22,2022,6,EBSA,Boyacá,4,744.8828
Jul-22,2022,7,EBSA,Boyacá,4,759.7805
Ago-22,2022,8,EBSA,Boyacá,4,774.9761
Sep-22,2022,9,EBSA,Boyacá,4,779.62
Oct-22,2022,10,EBSA,Boyacá,4,768.7591
Nov-22,2022,11,EBSA,Boyacá,4,758.7546
Dic-22,2022,12,EBSA,Boyacá,4,766.8733
* Pesos corrientes,,,EBSA,Boyacá,4,0.010700033976729749
Ene-22,2022,1,EBSA,Boyacá,"5 y 6, Ind y Com",809.596
Feb-22,2022,2,EBSA,Boyacá,"5 y 6, Ind y Com",825.7879
Mar-22,2022,3,EBSA,Boyacá,"5 y 6, Ind y Com",842.3036
Abr-22,2022,4,EBSA,Boyacá,"5 y 6, Ind y Com",859.1497
May-22,2022,5,EBSA,Boyacá,"5 y 6, Ind y Com",876.33
Jun-22,2022,6,EBSA,Boyacá,"5 y 6, Ind y Com",893.8594
Jul-22,2022,7,EBSA,Boyacá,"5 y 6, Ind y Com",911.7366
Ago-22,2022,8,EBSA,Boyacá,"5 y 6, Ind y Com",929.9713
Sep-22,2022,9,EBSA,Boyacá,"5 y 6, Ind y Com",935.55
Oct-22,2022,10,EBSA,Boyacá,"5 y 6, Ind y Com",922.5109
Nov-22,2022,11,EBSA,Boyacá,"5 y 6, Ind y Com",910.5055
Dic-22,2022,12,EBSA,Boyacá,"5 y 6, Ind y Com",920.2479599999999
* Pesos corrientes,,,EBSA,Boyacá,"5 y 6, Ind y Com",0.0107000561775848
Ene-22,2022,1,EDEQ,Quindío,1,254.5321
Feb-22,2022,2,EDEQ,Quindío,1,256.8228
Mar-22,2022,3,EDEQ,Quindío,1,259.1342
Abr-22,2022,4,EDEQ,Quindío,1,265.6126
May-22,2022,5,EDEQ,Quindío,1,270.9249
Jun-22,2022,6,EDEQ,Quindío,1,279.0526
Jul-22,2022,7,EDEQ,Quindío,1,290.2147
Ago-22,2022,8,EDEQ,Quindío,1,301.8233
Sep-22,2022,9,EDEQ,Quindío,1,303.63
Oct-22,2022,10,EDEQ,Quindío,1,295.3806
Nov-22,2022,11,EDEQ,Quindío,1,295.3806
Dic-22,2022,12,EDEQ,Quindío,1,297.6525
* Pesos corrientes,,,EDEQ,Quindío,1,0.007691432680412862
Ene-22,2022,1,EDEQ,Quindío,2,318.1651
Feb-22,2022,2,EDEQ,Quindío,2,321.0286
Mar-22,2022,3,EDEQ,Quindío,2,323.9178
Abr-22,2022,4,EDEQ,Quindío,2,332.0158
May-22,2022,5,EDEQ,Quindío,2,338.6561
Jun-22,2022,6,EDEQ,Quindío,2,348.8158
Jul-22,2022,7,EDEQ,Quindío,2,362.7684
Ago-22,2022,8,EDEQ,Quindío,2,377.2791
Sep-22,2022,9,EDEQ,Quindío,2,379.54
Oct-22,2022,10,EDEQ,Quindío,2,369.2257
Nov-22,2022,11,EDEQ,Quindío,2,369.2257
Dic-22,2022,12,EDEQ,Quindío,2,372.065
* Pesos corrientes,,,EDEQ,Quindío,2,0.007689876408928143
Ene-22,2022,1,EDEQ,Quindío,3,540.8806
Feb-22,2022,2,EDEQ,Quindío,3,545.7485
Mar-22,2022,3,EDEQ,Quindío,3,550.6603
Abr-22,2022,4,EDEQ,Quindío,3,564.4268
May-22,2022,5,EDEQ,Quindío,3,575.7153
Jun-22,2022,6,EDEQ,Quindío,3,592.9868
Jul-22,2022,7,EDEQ,Quindío,3,616.7063
Ago-22,2022,8,EDEQ,Quindío,3,641.3745
Sep-22,2022,9,EDEQ,Quindío,3,645.22
Oct-22,2022,10,EDEQ,Quindío,3,627.6837
Nov-22,2022,11,EDEQ,Quindío,3,627.6837
Dic-22,2022,12,EDEQ,Quindío,3,632.5116
* Pesos corrientes,,,EDEQ,Quindío,3,0.0076916128298377025
Ene-22,2022,1,EDEQ,Quindío,4,636.3301
Feb-22,2022,2,EDEQ,Quindío,4,642.0571
Mar-22,2022,3,EDEQ,Quindío,4,647.8356
Abr-22,2022,4,EDEQ,Quindío,4,664.0315
May-22,2022,5,EDEQ,Quindío,4,677.3121
Jun-22,2022,6,EDEQ,Quindío,4,697.6315
Jul-22,2022,7,EDEQ,Quindío,4,725.5368
Ago-22,2022,8,EDEQ,Quindío,4,754.5582
Sep-22,2022,9,EDEQ,Quindío,4,759.08
Oct-22,2022,10,EDEQ,Quindío,4,738.4514
Nov-22,2022,11,EDEQ,Quindío,4,738.4514
Dic-22,2022,12,EDEQ,Quindío,4,744.1313
* Pesos corrientes,,,EDEQ,Quindío,4,0.0076916368497642155
Ene-22,2022,1,EDEQ,Quindío,"5 y 6, Ind y Com",763.5962
Feb-22,2022,2,EDEQ,Quindío,"5 y 6, Ind y Com",770.4685
Mar-22,2022,3,EDEQ,Quindío,"5 y 6, Ind y Com",777.4027
Abr-22,2022,4,EDEQ,Quindío,"5 y 6, Ind y Com",796.8378
May-22,2022,5,EDEQ,Quindío,"5 y 6, Ind y Com",812.7746
Jun-22,2022,6,EDEQ,Quindío,"5 y 6, Ind y Com",837.1578
Jul-22,2022,7,EDEQ,Quindío,"5 y 6, Ind y Com",870.6441
Ago-22,2022,8,EDEQ,Quindío,"5 y 6, Ind y Com",905.4699
Sep-22,2022,9,EDEQ,Quindío,"5 y 6, Ind y Com",910.9
Oct-22,2022,10,EDEQ,Quindío,"5 y 6, Ind y Com",886.1417
Nov-22,2022,11,EDEQ,Quindío,"5 y 6, Ind y Com",886.1417
Dic-22,2022,12,EDEQ,Quindío,"5 y 6, Ind y Com",892.9576
* Pesos corrientes,,,EDEQ,Quindío,"5 y 6, Ind y Com",0.007691659245919634
Ene-22,2022,1,EE Putumayo,Putumayo,1,256.06851
Feb-22,2022,2,EE Putumayo,Putumayo,1,260.70274
Mar-22,2022,3,EE Putumayo,Putumayo,1,268.94012
Abr-22,2022,4,EE Putumayo,Putumayo,1,282.48014
May-22,2022,5,EE Putumayo,Putumayo,1,307.71408
Jun-22,2022,6,EE Putumayo,Putumayo,1,319.2533
Jul-22,2022,7,EE Putumayo,Putumayo,1,343.65127
Ago-22,2022,8,EE Putumayo,Putumayo,1,361.33054
Sep-22,2022,9,EE Putumayo,Putumayo,1,341.81
Oct-22,2022,10,EE Putumayo,Putumayo,1,333.01819
Nov-22,2022,11,EE Putumayo,Putumayo,1,332.70238
Dic-22,2022,12,EE Putumayo,Putumayo,1,335.20126
* Pesos corrientes,,,EE Putumayo,Putumayo,1,0.0075108570007824576
Ene-22,2022,1,EE Putumayo,Putumayo,2,320.08563
Feb-22,2022,2,EE Putumayo,Putumayo,2,325.87843
Mar-22,2022,3,EE Putumayo,Putumayo,2,336.17515
Abr-22,2022,4,EE Putumayo,Putumayo,2,353.10017
May-22,2022,5,EE Putumayo,Putumayo,2,384.6426
Jun-22,2022,6,EE Putumayo,Putumayo,2,399.066
Jul-22,2022,7,EE Putumayo,Putumayo,2,429.56409
Ago-22,2022,8,EE Putumayo,Putumayo,2,451.66318
Sep-22,2022,9,EE Putumayo,Putumayo,2,427.27
Oct-22,2022,10,EE Putumayo,Putumayo,2,416.27274
Nov-22,2022,11,EE Putumayo,Putumayo,2,415.87797
Dic-22,2022,12,EE Putumayo,Putumayo,2,419.00158
* Pesos corrientes,,,EE Putumayo,Putumayo,2,0.007510881136598761
Ene-22,2022,1,EE Putumayo,Putumayo,3,544.14558
Feb-22,2022,2,EE Putumayo,Putumayo,3,553.99333
Mar-22,2022,3,EE Putumayo,Putumayo,3,571.49776
Abr-22,2022,4,EE Putumayo,Putumayo,3,600.27029
May-22,2022,5,EE Putumayo,Putumayo,3,653.89243
Jun-22,2022,6,EE Putumayo,Putumayo,3,678.41342
Jul-22,2022,7,EE Putumayo,Putumayo,3,730.25896
Ago-22,2022,8,EE Putumayo,Putumayo,3,767.82741
Sep-22,2022,9,EE Putumayo,Putumayo,3,726.36
Oct-22,2022,10,EE Putumayo,Putumayo,3,707.66366
Nov-22,2022,11,EE Putumayo,Putumayo,3,706.99255
Dic-22,2022,12,EE Putumayo,Putumayo,3,712.30268
* Pesos corrientes,,,EE Putumayo,Putumayo,3,0.007510871224880599
Ene-22,2022,1,EE Putumayo,Putumayo,4,640.17127
Feb-22,2022,2,EE Putumayo,Putumayo,4,651.75686
Mar-22,2022,3,EE Putumayo,Putumayo,4,672.35031
Abr-22,2022,4,EE Putumayo,Putumayo,4,706.20034
May-22,2022,5,EE Putumayo,Putumayo,4,769.28521
Jun-22,2022,6,EE Putumayo,Putumayo,4,798.13344
Jul-22,2022,7,EE Putumayo,Putumayo,4,859.12818
Ago-22,2022,8,EE Putumayo,Putumayo,4,903.32636
